"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-15","3.0",,"17.2","22.2","12.2","  290","  280","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-16","3.0",,"19.3","25.6","13.3","  220","  220","7.6","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-17","2.7",,"21.0","26.7","15.0","  310","  320","9.4","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-18","2.1",,"19.8","26.1","12.2","  290","  310","7.6","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-19","1.7",,"18.6","27.2","10.6","  140","  260","5.8","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-20","2.1",,"21.3","28.9","13.9","  170","  170","5.4","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-21","2.0",,"21.7","26.7","17.2","  170","   40","5.4","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-22","2.7",,"20.2","21.7","18.3","   40","   30","5.4","6.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-23","2.5",,"20.2","24.4","13.9","   30","   30","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-24","2.0",,"19.4","27.8","12.2","   50","   30","5.4","7.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-25","1.8",,"21.9","31.1","13.9","   30","   20","4.0","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-26","2.3",,"23.6","32.2","15.6","  170","  220","6.3","8.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-27","3.0",,"24.8","32.8","17.8","  210","  210","6.7","8.5",,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-28","3.9",,"22.6","27.8","14.4","  310","  320","8.1","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-29","2.1",,"19.1","25.6","11.7","   60","   30","5.4","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-30","3.2",,"19.4","27.2","11.7","  180","  170","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-31","3.9",,"24.2","30.0","21.7","  170","  180","8.9","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-01","2.0",,"25.2","31.7","20.6","  240","  260","4.5","6.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-02","3.6",,"27.3","33.9","22.2","  330","  320","10.7","13.4","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-03","3.4",,"25.3","28.9","16.7","  310","  310","9.8","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-04","2.4",,"22.0","31.1","13.3","  210","  210","6.7","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-05","3.9",,"24.7","32.2","17.8","  200","  200","7.6","9.8","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-06","4.8",,"27.3","33.9","17.8","  250","  250","10.7","13.4","    1",,"    1",,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-07","2.1",,"21.4","26.7","13.3","  320","  330","5.8","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-08","3.0",,"18.5","25.6","12.2","  110","   90","6.7","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-09","3.3",,"17.6","23.3","11.1","   80","   60","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-10","2.1",,"17.4","23.9","12.8","   30","  360","4.0","5.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-11","4.4",,"20.0","26.1","13.9","  200","  180","9.4","12.1","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-12","3.6",,"18.7","23.9","11.1","   20","   20","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-13","2.8",,"13.8","18.3","10.0","   10","   10","5.8","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-14","2.8",,"14.4","20.6","7.8","   20","  360","6.7","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-15","1.3",,"13.2","20.6","7.2","  340","  330","4.5","5.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-16","1.2",,"14.2","20.6","10.6","  130","  280","3.6","4.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-17","1.5",,"14.9","22.8","6.1","  280","  290","6.7","8.5",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-18","2.1",,"14.9","24.4","6.7","   10","   10","6.7","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-19","2.6",,"13.1","17.8","6.1","   50","   60","6.7","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-20","3.1",,"14.0","23.9","5.0","  190","  190","9.8","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-21","1.3",,"19.6","26.1","16.1","  160","  160","5.8","6.7","    1","    1",,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-22","4.6",,"19.3","21.7","8.9","  290","  310","10.7","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-23","2.1",,"13.9","22.2","6.7","  240","  260","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-24","2.4",,"15.7","22.8","9.4","   90","   50","5.4","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-25","3.3",,"15.2","18.3","12.2","   40","   30","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-26","2.4",,"17.4","25.6","11.7","   40","   20","6.7","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-27","1.9",,"18.9","28.9","10.0","   10","   20","7.2","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-28","1.0",,"20.2","30.6","12.2","  300","  160","4.0","6.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-29","1.6",,"19.4","25.0","14.4","   30","   20","5.8","6.3","    1","    1",,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-09-30","3.2",,"17.2","18.3","15.0","   10","   20","5.4","6.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-01","3.7",,"15.7","17.2","14.4","   10","  360","6.7","8.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-02","3.0",,"15.4","17.8","11.1","   30","   10","5.8","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-03","2.7",,"14.1","21.7","7.8","  150","  120","6.3","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-04","2.0",,"14.5","16.7","10.6","  330","  320","6.7","8.9","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-05","2.5",,"12.5","16.7","5.0","  270","  290","6.7","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-06","2.9",,"11.1","21.1","2.2","  190","  170","9.8","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-07","4.1",,"16.2","23.9","8.9","  190","  180","11.2","14.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-08","5.3",,"19.2","23.3","11.7","  190","  200","12.5","17.0",,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-09","3.4",,"14.4","21.1","7.2","  240","  250","10.7","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-10","1.6",,"12.1","18.3","5.0","  290","  330","6.3","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-11","1.6",,"9.5","12.2","5.6","   20","   10","4.5","5.4","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-12","1.4",,"9.0","17.2","1.1","  180","  190","4.5","5.8","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-13","1.7",,"9.7","17.8","2.2","  200","  200","5.4","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-14","4.2",,"19.1","26.1","15.6","  180","  210","9.8","12.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-15","3.8",,"21.1","26.7","17.2","  170","  160","9.4","11.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-16","4.2",,"21.3","22.2","16.1","  190","  150","8.9","11.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-17","3.7",,"17.9","23.3","14.4","  210","  170","8.1","11.6","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-18","2.8",,"16.2","20.6","12.8","  300","  310","9.8","12.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-19","6.0",,"11.2","12.8","2.8","  300","  300","10.7","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-20","2.6",,"6.8","13.9","0.6","  190","  190","7.6","9.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-21","2.6",,"11.4","19.4","6.1","  360","   20","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-22","7.2",,"12.2","13.3","10.0","  360","  360","14.3","19.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-23","7.6",,"10.8","12.2","10.0","  360","  350","13.0","15.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-24","4.5",,"11.1","14.4","8.9","  330","  310","9.4","13.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-25","3.3",,"12.4","20.0","5.6","  320","  320","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-26","4.7",,"11.8","14.4","7.8","  310","  270","13.0","18.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-27","3.4",,"12.5","17.2","5.6","  320","  310","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-28","1.8",,"11.0","22.8","3.9","  200","  170","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-29","3.0",,"15.3","22.2","7.8","  330","  320","9.8","12.1","    1","    1",,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-30","2.1",,"9.2","15.0","2.2","  320","  320","7.2","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-10-31","2.2",,"6.4","12.2","-0.5","  360","  350","5.8","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-01","6.4",,"7.3","8.3","5.6","   10","   20","9.4","12.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-02","8.9",,"6.1","9.4","3.9","  340","  330","14.8","20.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-03","4.1",,"7.0","15.0","1.1","  290","  320","9.4","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-04","2.6",,"10.9","19.4","2.2","  180","  170","6.7","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-05","2.6",,"13.9","18.9","6.7","  280","  290","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-06","2.1",,"7.7","8.3","5.6","   10","  340","6.3","7.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-07","4.5",,"7.9","9.4","1.7","  290","  280","10.7","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-08","3.4",,"4.8","10.0","-1.0","  300","  290","7.6","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-09","2.3",,"8.7","15.0","1.7","  260","  270","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-10","1.3",,"6.6","16.7","-1.6","  180","  180","5.4","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-11","1.6",,"9.2","18.9","0.6","  170","  170","5.8","7.6","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-12","2.9",,"13.4","19.4","5.0","  320","  310","9.8","13.9","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-13","2.4",,"5.8","10.6","-1.6","  290","  320","6.3","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-14","4.3",,"3.2","6.1","-1.0","  320","  320","9.8","13.9","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-15","3.1",,"0.7","5.6","-5.5","  280","  330","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-16","1.7",,"-0.2","6.1","-6.0","  220","  220","5.8","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-17","1.9",,"3.4","4.4","2.2","  310","  310","4.5","5.4","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-18","5.0",,"2.7","5.6","-4.3","  250","  260","10.3","13.4","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-19","3.9",,"-2.7","2.2","-6.6","  250","  240","9.8","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-20","4.3",,"2.1","8.9","-2.7","  250","  250","12.5","18.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-21","4.5",,"-0.7","2.8","-4.9","  320","  320","11.2","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-22","4.2",,"-0.8","6.7","-7.1","  210","  210","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-23","3.6",,"8.7","16.1","4.4","  190","  200","6.7","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-24","5.1",,"11.6","18.9","5.0","  220","  170","9.8","14.8","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-25","4.0",,"15.1","19.4","5.0","  250","  260","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-26","5.1",,"4.6","6.7","1.1","  360","  360","9.8","13.4","    1","    1",,"    1",,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-27","2.3",,"1.4","2.8","-0.5","  360","  290","4.5","6.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-28","3.6",,"0.2","2.2","-6.0","  320","  300","9.8","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-29","2.2",,"-2.9","1.1","-7.1","  200","  180","4.0","5.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-11-30","2.0",,"3.9","11.7","0.6","  200","  200","8.9","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-01","4.5",,"9.8","16.7","3.3","  320","  310","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-02","3.6",,"2.9","3.9","0.0","   30","   40","6.3","7.6","    1",,,,,"    1","    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-03","3.2",,"3.0","8.3","1.1","  230","  230","8.9","12.1","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-04","2.8",,"3.4","6.7","-3.8","  300","  300","7.6","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-05","2.6",,"-0.7","3.3","-4.9","   30","   10","4.5","5.8","    1",,,"    1",,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-06","2.2",,"2.4","3.9","1.7","   10","   10","6.3","8.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-07","7.9",,"2.4","3.9","-6.0","   20","   10","13.4","17.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-08","4.2",,"-5.6","-2.7","-8.2","   20","   20","8.1","10.7",,,,,,"    1",,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-09","7.2",,"-0.1","4.4","-2.7","   10","   20","13.0","17.0","    1",,,,,"    1",,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-10","4.3",,"3.9","5.0","0.6","  360","  360","8.1","10.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-11","3.4",,"1.0","1.7","-1.0","  250","  260","6.3","8.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-12","3.9",,"0.1","2.8","-1.6","  310","  300","8.1","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-13","3.5",,"1.2","5.0","-2.7","  320","  340","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-14","2.6",,"1.3","7.8","-4.3","  310","  350","7.6","9.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-15","2.4",,"3.8","8.3","-1.6","  330","  320","5.8","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-16","1.3",,"-0.2","3.3","-3.2","  360","  360","3.1","4.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-17","3.6",,"5.6","10.6","2.8","  310","  330","8.1","11.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-18","5.3",,"4.1","5.0","2.2","  320","  310","10.7","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-19","5.1",,"1.7","2.2","-3.2","  300","  300","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-20","2.6",,"-2.0","0.6","-4.3","   10","   20","5.4","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-21","2.8",,"0.1","1.1","-0.5","   10","  340","4.0","5.8","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-22","2.5",,"2.2","6.1","0.6","   20","   20","4.0","5.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-23","4.0",,"4.7","6.7","3.3","  360","  360","6.3","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-24","2.7",,"5.5","6.1","4.4","   10","   20","5.4","6.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-25","4.4",,"8.5","13.3","6.1","  290","  280","12.5","18.3","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-26","2.9",,"6.8","10.0","-1.0","  310","  320","8.1","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-27","2.0",,"3.3","12.8","-3.2","  300","  300","5.4","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-28","3.7",,"7.3","10.0","3.3","  320","  340","7.6","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-29","3.8",,"2.8","5.6","-2.7","  290","  290","9.8","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-30","3.9",,"-2.6","0.0","-8.2","  320","  320","9.4","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-12-31","2.6",,"-5.1","0.0","-10.5","  280","  300","7.6","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-01","5.4",,"-3.7","1.1","-8.2","  220","  200","8.9","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-02","3.6",,"0.9","4.4","-4.3","  270","  270","8.9","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-03","2.2",,"-2.2","1.1","-5.5","  130","  160","7.2","8.9","    1",,,"    1",,"    1",,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-04","2.3",,"0.0","8.9","-1.0","  250","  250","11.6","14.3","    1","    1",,,,"    1",,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-05","6.4",,"1.9","6.7","-9.9","  290","  290","14.3","19.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-06","1.7",,"-8.8","-7.1","-13.2","  170","  230","3.6","5.8",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-07","6.2",,"-8.8","-3.8","-16.0","  300","  310","14.3","17.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-08","4.8",,"-13.3","-6.0","-17.7","  320","  320","10.3","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-09","4.7",,"-6.1","-1.0","-10.5","  260","  250","13.4","16.5","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-10","3.4",,"-8.6","-5.5","-14.3","  270","  270","7.6","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-11","2.4",,"-8.1","0.0","-16.0","  170","  180","5.8","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-12","2.8",,"0.1","2.2","-1.0","  330","  350","5.8","9.4","    1",,,,,"    1","    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-13","5.4",,"-3.1","2.2","-13.2","   20","   20","9.8","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-14","2.9",,"-11.3","-6.6","-14.3","  350","  340","4.5","6.3",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-15","1.5",,"-7.6","-0.5","-12.7","  260","  280","4.5","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-16","5.7",,"-4.0","3.9","-10.5","  310","  310","13.4","17.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-17","3.1",,"-8.7","-3.8","-13.8","  300","  300","7.6","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-18","1.4",,"-3.8","5.0","-8.2","  330","  340","10.3","12.5","    1",,,,,"    1",,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-19","3.8",,"3.3","5.0","-0.5","  300","  290","12.5","15.7",,,,,,,,
